replicate,rank,top-100 model,top-100 acquired
1,0,0.25,0.05
1,1,0.16,0.12
1,2,0.2,0.14
1,3,0.22,0.15
1,4,0.23,0.17
1,5,0.28,0.2
2,0,0.11,0.03
2,1,0.11,0.06
2,2,0.2,0.1
2,3,0.22,0.13
2,4,0.27,0.16
2,5,0.29,0.21
3,0,0.14,0.03
3,1,0.14,0.05
3,2,0.29,0.09
3,3,0.32,0.2
3,4,0.31,0.25
3,5,0.32,0.27
4,0,0.06,0.02
4,1,0.05,0.03
4,2,0.14,0.04
4,3,0.23,0.08
4,4,0.22,0.14
4,5,0.24,0.18
5,0,0.04,0.02
5,1,0.07,0.02
5,2,0.09,0.04
5,3,0.14,0.04
5,4,0.14,0.07
5,5,0.21,0.09
6,0,0.07,0.02
6,1,0.07,0.04
6,2,0.11,0.05
6,3,0.19,0.08
6,4,0.25,0.14
6,5,0.28,0.17
7,0,0.06,0.0
7,1,0.04,0.01
7,2,0.07,0.01
7,3,0.1,0.01
7,4,0.19,0.05
7,5,0.18,0.1
8,0,0.05,0.02
8,1,0.05,0.02
8,2,0.17,0.02
8,3,0.15,0.07
8,4,0.2,0.09
8,5,0.18,0.11
9,0,0.14,0.04
9,1,0.16,0.07
9,2,0.27,0.11
9,3,0.24,0.15
9,4,0.25,0.18
9,5,0.3,0.23
10,0,0.11,0.04
10,1,0.08,0.06
10,2,0.2,0.07
10,3,0.21,0.1
10,4,0.31,0.15
10,5,0.37,0.21
11,0,0.06,0.03
11,1,0.06,0.04
11,2,0.15,0.04
11,3,0.24,0.07
11,4,0.3,0.16
11,5,0.33,0.24
12,0,0.05,0.01
12,1,0.12,0.01
12,2,0.13,0.05
12,3,0.18,0.07
12,4,0.24,0.12
12,5,0.29,0.15
13,0,0.06,0.03
13,1,0.07,0.03
13,2,0.12,0.04
13,3,0.1,0.06
13,4,0.15,0.1
13,5,0.2,0.11
14,0,0.09,0.04
14,1,0.17,0.05
14,2,0.19,0.08
14,3,0.2,0.13
14,4,0.24,0.17
14,5,0.26,0.19
15,0,0.01,0.01
15,1,0.03,0.01
15,2,0.13,0.01
15,3,0.23,0.04
15,4,0.24,0.07
15,5,0.29,0.14
16,0,0.09,0.04
16,1,0.11,0.06
16,2,0.13,0.07
16,3,0.3,0.09
16,4,0.31,0.18
16,5,0.34,0.24
17,0,0.12,0.02
17,1,0.13,0.05
17,2,0.12,0.06
17,3,0.17,0.1
17,4,0.2,0.12
17,5,0.23,0.12
18,0,0.08,0.04
18,1,0.2,0.06
18,2,0.26,0.1
18,3,0.31,0.18
18,4,0.32,0.24
18,5,0.35,0.26
19,0,0.05,0.0
19,1,0.07,0.01
19,2,0.07,0.02
19,3,0.1,0.04
19,4,0.15,0.07
19,5,0.18,0.09
20,0,0.16,0.04
20,1,0.17,0.09
20,2,0.15,0.13
20,3,0.28,0.13
20,4,0.23,0.15
20,5,0.36,0.19
21,0,0.1,0.03
21,1,0.07,0.04
21,2,0.1,0.05
21,3,0.14,0.08
21,4,0.17,0.09
21,5,0.18,0.13
22,0,0.13,0.02
22,1,0.15,0.06
22,2,0.19,0.1
22,3,0.29,0.15
22,4,0.34,0.2
22,5,0.31,0.25
23,0,0.13,0.03
23,1,0.12,0.07
23,2,0.16,0.08
23,3,0.16,0.1
23,4,0.24,0.11
23,5,0.27,0.17
24,0,0.05,0.02
24,1,0.07,0.02
24,2,0.11,0.04
24,3,0.14,0.08
24,4,0.19,0.12
24,5,0.22,0.15
25,0,0.09,0.02
25,1,0.08,0.03
25,2,0.09,0.04
25,3,0.15,0.06
25,4,0.17,0.08
25,5,0.2,0.14
26,0,0.14,0.04
26,1,0.18,0.08
26,2,0.22,0.11
26,3,0.25,0.16
26,4,0.34,0.22
26,5,0.29,0.27
27,0,0.07,0.02
27,1,0.06,0.04
27,2,0.14,0.05
27,3,0.3,0.08
27,4,0.31,0.16
27,5,0.31,0.22
28,0,0.07,0.0
28,1,0.05,0.01
28,2,0.14,0.01
28,3,0.17,0.07
28,4,0.19,0.13
28,5,0.22,0.15
29,0,0.14,0.06
29,1,0.17,0.08
29,2,0.29,0.12
29,3,0.24,0.16
29,4,0.29,0.2
29,5,0.29,0.23
30,0,0.17,0.03
30,1,0.25,0.09
30,2,0.25,0.13
30,3,0.31,0.18
30,4,0.3,0.22
30,5,0.3,0.27
